num,module,op,requires,B_mutiplier,C,H_I,W_I,K,H_O,W_O,T_I,T_O,kH,kW,kT,dH,dW,dT,dilationH,dilationW,dilationT,padH,padW,padT,groups,InputMinVal,InputMaxVal,InputMeanVal,InputStdVal,OutputMinVal,OutputMaxVal,OutputMeanVal,OutputStdVal,KernelMinVal,KernelMaxVal,KernelMeanVal,KernelStdVal,BiasMinVal,BiasMaxVal,BiasMeanVal,BiasStdVal,AddBias,isFilter,DimBHW,DimCFilterSquare,DimK,B,InputSize,OutputSize,Weights,Biases,Params,MACs,RATIO_MACs_TOTALMACs,MEM,RATIO_COMPUTE_MEM,SI_NumAccumSess,SI_ActualCompute,SI_CompUtil,SI_ClocksToComputeAccumSess,SI_ClocksToBringNewChunkOfB,SI_MMEClocksPerAccSession,SI_TotalMMEClocks,SI_LayerUtil,SI_IP_OP_diff,NumFullUOWH,NumPartialUOWH,HeightOfPartialUOW,NumUOWH,NumUOWW,ActualMACs,ComputeUtilization,ClocksToComputeUOW,ClocksToDumpFullUOW,ClocksToDumpPartialUOW,TotalMMEClocks,LayerUtil,IdealClocksNoSparsity,FilterClocks,PoolingOps,BatchNormOps,StochasticOps,NonLinearOps,AddOps
33,Mixed_5b.branch3x3dbl_3.conv,ConvNd,"Mixed_5b.branch3x3dbl_2.Threshold, Mixed_5b.branch3x3dbl_3.conv.Parameter",1,96,35,35,96,35,35,1,1,3,3,1,1,1,1,1,1,1,1,1,0,1,0,3.64691E-06,6.72962E-08,1.7257E-07,-4.53245E-06,5.73583E-06,-5.96815E-09,4.2866E-07,-0.199990943,0.199987441,-3.60245E-05,0.088036189,0,0,0,0,0,0,4900,864,96,4,470400,470400,82944,0,82944,406425600,1.78%,1023744,396.9992498,80,1342177280,30.28%,256,256,256,20480,30.28%,-5.61%,19,1,36,20,1,1132462080,35.89%,864,256,36,17280,35.89%,6201.5625,0,0,0,0,0,0
37,Mixed_5b.branch_pool.conv,ConvNd,"Mixed_5b.branch_pool.conv.AvgPool2d, Mixed_5b.branch_pool.conv.Parameter",1,192,35,35,32,35,35,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,2.0944E-09,3.573E-11,9.17164E-11,-1.104E-09,1.14906E-09,-8.43036E-12,1.21233E-10,-0.199766442,0.199663937,-0.000549289,0.088739425,0,0,0,0,0,0,4900,192,32,4,940800,156800,6144,0,6144,30105600,0.13%,1103744,27.27589006,20,335544320,8.97%,256,256,256,5120,8.97%,-0.11%,19,1,36,20,1,251658240,11.96%,192,256,36,5056,9.09%,459.375,0,0,0,0,0,0
41,Mixed_5c.branch1x1.conv,ConvNd,"Mixed_5b.Concat, Mixed_5c.branch1x1.conv.Parameter",1,256,35,35,64,35,35,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0.000173499,1.28382E-06,5.49627E-06,-9.84692E-05,8.51139E-05,-4.40089E-07,7.47376E-06,-0.199429959,0.199964195,-0.001124539,0.087576295,0,0,0,0,0,0,4900,256,64,4,1254400,313600,16384,0,16384,80281600,0.35%,1584384,50.67054451,20,335544320,23.93%,256,256,256,5120,23.93%,0.00%,19,1,36,20,1,335544320,23.93%,256,256,36,5120,23.93%,1225,0,0,0,0,0,0
44,Mixed_5c.branch5x5_1.conv,ConvNd,"Mixed_5b.Concat, Mixed_5c.branch5x5_1.conv.Parameter",1,256,35,35,48,35,35,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0.000173499,1.28382E-06,5.49627E-06,-8.12695E-05,8.94088E-05,7.13224E-07,7.41281E-06,-0.199932173,0.199974313,0.000420848,0.087622689,0,0,0,0,0,0,4900,256,48,4,1254400,235200,12288,0,12288,60211200,0.26%,1501888,40.09033963,20,335544320,17.94%,256,256,256,5120,17.94%,0.00%,19,1,36,20,1,335544320,17.94%,256,256,36,5120,17.94%,918.75,0,0,0,0,0,0
47,Mixed_5c.branch5x5_2.conv,ConvNd,"Mixed_5c.branch5x5_1.Threshold, Mixed_5c.branch5x5_2.conv.Parameter",1,48,35,35,64,35,35,1,1,5,5,1,1,1,1,1,1,1,2,2,0,1,0,0.002754417,6.20289E-05,0.00014522,-0.003440211,0.004123338,-2.58729E-05,0.000390228,-0.199999884,0.199978381,-0.000155857,0.087684709,0,0,0,0,0,0,4900,1200,64,4,235200,313600,76800,0,76800,376320000,1.65%,625600,601.5345269,100,1677721600,22.43%,256,256,256,25600,22.43%,-1.50%,19,1,36,20,1,1572864000,23.93%,1200,256,36,24000,23.93%,5742.1875,0,0,0,0,0,0
50,Mixed_5c.branch3x3dbl_1.conv,ConvNd,"Mixed_5b.Concat, Mixed_5c.branch3x3dbl_1.conv.Parameter",1,256,35,35,64,35,35,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0.000173499,1.28382E-06,5.49627E-06,-0.000119356,0.000106025,-2.4939E-07,8.72917E-06,-0.199950457,0.19999069,-0.000443371,0.088205312,0,0,0,0,0,0,4900,256,64,4,1254400,313600,16384,0,16384,80281600,0.35%,1584384,50.67054451,20,335544320,23.93%,256,256,256,5120,23.93%,0.00%,19,1,36,20,1,335544320,23.93%,256,256,36,5120,23.93%,1225,0,0,0,0,0,0
53,Mixed_5c.branch3x3dbl_2.conv,ConvNd,"Mixed_5c.branch3x3dbl_1.Threshold, Mixed_5c.branch3x3dbl_2.conv.Parameter",1,64,35,35,96,35,35,1,1,3,3,1,1,1,1,1,1,1,1,1,0,1,0,0.003179985,7.49803E-05,0.000159014,-0.003620101,0.004136236,-2.25959E-05,0.000353749,-0.199991822,0.199901834,-0.000476507,0.088235353,0,0,0,0,0,0,4900,576,96,4,313600,470400,55296,0,55296,270950400,1.19%,839296,322.8305628,60,1006632960,26.92%,256,256,256,15360,26.92%,-8.97%,19,1,36,20,1,754974720,35.89%,576,256,36,11520,35.89%,4134.375,0,0,0,0,0,0
56,Mixed_5c.branch3x3dbl_3.conv,ConvNd,"Mixed_5c.branch3x3dbl_2.Threshold, Mixed_5c.branch3x3dbl_3.conv.Parameter",1,96,35,35,96,35,35,1,1,3,3,1,1,1,1,1,1,1,1,1,0,1,0,0.121825844,0.003022678,0.006198515,-0.186860472,0.183755279,-8.81342E-06,0.016798565,-0.199991256,0.199988335,2.41313E-05,0.088107981,0,0,0,0,0,0,4900,864,96,4,470400,470400,82944,0,82944,406425600,1.78%,1023744,396.9992498,80,1342177280,30.28%,256,256,256,20480,30.28%,-5.61%,19,1,36,20,1,1132462080,35.89%,864,256,36,17280,35.89%,6201.5625,0,0,0,0,0,0
60,Mixed_5c.branch_pool.conv,ConvNd,"Mixed_5c.branch_pool.conv.AvgPool2d, Mixed_5c.branch_pool.conv.Parameter",1,256,35,35,64,35,35,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,6.64155E-05,1.14106E-06,3.42722E-06,-4.75932E-05,6.30095E-05,-7.33359E-08,5.32748E-06,-0.199891567,0.199949279,-0.000510494,0.087942431,0,0,0,0,0,0,4900,256,64,4,1254400,313600,16384,0,16384,80281600,0.35%,1584384,50.67054451,20,335544320,23.93%,256,256,256,5120,23.93%,0.00%,19,1,36,20,1,335544320,23.93%,256,256,36,5120,23.93%,1225,0,0,0,0,0,0
64,Mixed_5d.branch1x1.conv,ConvNd,"Mixed_5c.Concat, Mixed_5d.branch1x1.conv.Parameter",1,288,35,35,64,35,35,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,4.644550323,0.044711268,0.16514828,-2.772890091,2.376603603,-0.013708332,0.245030318,-0.199966952,0.199878424,-0.000733249,0.088318291,0,0,0,0,0,0,4900,288,64,4,1411200,313600,18432,0,18432,90316800,0.40%,1743232,51.80997136,40,671088640,13.46%,256,256,256,10240,13.46%,-10.47%,19,1,36,20,1,377487360,23.93%,288,256,36,5760,23.93%,1378.125,0,0,0,0,0,0
67,Mixed_5d.branch5x5_1.conv,ConvNd,"Mixed_5c.Concat, Mixed_5d.branch5x5_1.conv.Parameter",1,288,35,35,48,35,35,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,4.644550323,0.044711268,0.16514828,-3.133538723,2.424057245,-0.003404344,0.242251874,-0.199636489,0.199955881,0.000512187,0.088545326,0,0,0,0,0,0,4900,288,48,4,1411200,235200,13824,0,13824,67737600,0.30%,1660224,40.80027755,40,671088640,10.09%,256,256,256,10240,10.09%,-7.85%,19,1,36,20,1,377487360,17.94%,288,256,36,5760,17.94%,1033.59375,0,0,0,0,0,0
70,Mixed_5d.branch5x5_2.conv,ConvNd,"Mixed_5d.branch5x5_1.Threshold, Mixed_5d.branch5x5_2.conv.Parameter",1,48,35,35,64,35,35,1,1,5,5,1,1,1,1,1,1,1,2,2,0,1,0,10.5601511,0.321821517,0.630792344,-18.70877838,14.82076073,-0.122633147,1.921880401,-0.199998915,0.199996427,-0.000399508,0.08781759,0,0,0,0,0,0,4900,1200,64,4,235200,313600,76800,0,76800,376320000,1.65%,625600,601.5345269,100,1677721600,22.43%,256,256,256,25600,22.43%,-1.50%,19,1,36,20,1,1572864000,23.93%,1200,256,36,24000,23.93%,5742.1875,0,0,0,0,0,0
73,Mixed_5d.branch3x3dbl_1.conv,ConvNd,"Mixed_5c.Concat, Mixed_5d.branch3x3dbl_1.conv.Parameter",1,288,35,35,64,35,35,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,4.644550323,0.044711268,0.16514828,-2.051678181,2.274848461,0.006308712,0.243144623,-0.199944317,0.199913189,-0.000679332,0.088518421,0,0,0,0,0,0,4900,288,64,4,1411200,313600,18432,0,18432,90316800,0.40%,1743232,51.80997136,40,671088640,13.46%,256,256,256,10240,13.46%,-10.47%,19,1,36,20,1,377487360,23.93%,288,256,36,5760,23.93%,1378.125,0,0,0,0,0,0
76,Mixed_5d.branch3x3dbl_2.conv,ConvNd,"Mixed_5d.branch3x3dbl_1.Threshold, Mixed_5d.branch3x3dbl_2.conv.Parameter",1,64,35,35,96,35,35,1,1,3,3,1,1,1,1,1,1,1,1,1,0,1,0,12.60047913,0.312011858,0.629389398,-15.77593231,13.0604229,-0.070833083,1.360501485,-0.19994624,0.199921221,-0.000442497,0.087533906,0,0,0,0,0,0,4900,576,96,4,313600,470400,55296,0,55296,270950400,1.19%,839296,322.8305628,60,1006632960,26.92%,256,256,256,15360,26.92%,-8.97%,19,1,36,20,1,754974720,35.89%,576,256,36,11520,35.89%,4134.375,0,0,0,0,0,0
79,Mixed_5d.branch3x3dbl_3.conv,ConvNd,"Mixed_5d.branch3x3dbl_2.Threshold, Mixed_5d.branch3x3dbl_3.conv.Parameter",1,96,35,35,96,35,35,1,1,3,3,1,1,1,1,1,1,1,1,1,0,1,0,11.14035606,0.323126078,0.602067721,-21.27917671,23.18935966,0.003341262,1.791607567,-0.19995676,0.19997707,-1.65456E-05,0.08798564,0,0,0,0,0,0,4900,864,96,4,470400,470400,82944,0,82944,406425600,1.78%,1023744,396.9992498,80,1342177280,30.28%,256,256,256,20480,30.28%,-5.61%,19,1,36,20,1,1132462080,35.89%,864,256,36,17280,35.89%,6201.5625,0,0,0,0,0,0
83,Mixed_5d.branch_pool.conv,ConvNd,"Mixed_5d.branch_pool.conv.AvgPool2d, Mixed_5d.branch_pool.conv.Parameter",1,288,35,35,64,35,35,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,2.275470734,0.041559447,0.114578719,-1.233257413,1.837798834,0.015582895,0.17268659,-0.199737489,0.199894771,0.000927225,0.08751191,0,0,0,0,0,0,4900,288,64,4,1411200,313600,18432,0,18432,90316800,0.40%,1743232,51.80997136,40,671088640,13.46%,256,256,256,10240,13.46%,-10.47%,19,1,36,20,1,377487360,23.93%,288,256,36,5760,23.93%,1378.125,0,0,0,0,0,0
87,Mixed_6a.branch3x3.conv,ConvNd,"Mixed_5d.Concat, Mixed_6a.branch3x3.conv.Parameter",1,288,35,35,384,17,17,1,1,3,3,1,2,2,1,1,1,1,0,0,0,1,0,12.44452381,0.33091587,0.60333735,-28.03202438,37.18855667,0.033078788,2.953933232,-0.1999975,0.199997902,3.71929E-05,0.087950483,0,0,0,0,0,0,1156,2592,384,4,1411200,443904,995328,0,995328,1150599168,5.04%,2850432,403.6578203,110,1845493760,62.35%,256,256,256,28160,62.35%,-5.39%,4,1,132,5,2,1698693120,67.73%,2592,256,132,25920,67.73%,17556.75,0,0,0,0,0,0
90,Mixed_6a.branch3x3dbl_1.conv,ConvNd,"Mixed_5d.Concat, Mixed_6a.branch3x3dbl_1.conv.Parameter",1,288,35,35,64,35,35,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,12.44452381,0.33091587,0.60333735,-10.20872784,12.17539024,-0.112175262,1.055879173,-0.199892417,0.199945226,-0.001039771,0.088589943,0,0,0,0,0,0,4900,288,64,4,1411200,313600,18432,0,18432,90316800,0.40%,1743232,51.80997136,40,671088640,13.46%,256,256,256,10240,13.46%,-10.47%,19,1,36,20,1,377487360,23.93%,288,256,36,5760,23.93%,1378.125,0,0,0,0,0,0
93,Mixed_6a.branch3x3dbl_2.conv,ConvNd,"Mixed_6a.branch3x3dbl_1.Threshold, Mixed_6a.branch3x3dbl_2.conv.Parameter",1,64,35,35,96,35,35,1,1,3,3,1,1,1,1,1,1,1,1,1,0,1,0,13.87637711,0.335207628,0.586131021,-11.99119091,14.2439518,0.024242644,1.306530226,-0.199959323,0.19999364,0.000103752,0.087957296,0,0,0,0,0,0,4900,576,96,4,313600,470400,55296,0,55296,270950400,1.19%,839296,322.8305628,60,1006632960,26.92%,256,256,256,15360,26.92%,-8.97%,19,1,36,20,1,754974720,35.89%,576,256,36,11520,35.89%,4134.375,0,0,0,0,0,0
96,Mixed_6a.branch3x3dbl_3.conv,ConvNd,"Mixed_6a.branch3x3dbl_2.Threshold, Mixed_6a.branch3x3dbl_3.conv.Parameter",1,96,35,35,96,17,17,1,1,3,3,1,2,2,1,1,1,1,0,0,0,1,0,10.8420496,0.336468966,0.618189256,-19.6186142,14.60798073,-0.025560349,1.787556212,-0.199994057,0.199978411,-6.02176E-05,0.08795802,0,0,0,0,0,0,1156,864,96,4,470400,110976,82944,0,82944,95883264,0.42%,664320,144.332948,20,335544320,28.58%,256,256,256,5120,28.58%,-5.29%,4,1,132,5,1,283115520,33.87%,864,256,132,4320,33.87%,1463.0625,0,0,0,0,0,0
101,Mixed_6b.branch1x1.conv,ConvNd,"Mixed_6a.Concat, Mixed_6b.branch1x1.conv.Parameter",1,768,17,17,192,17,17,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,12.44452381,0.456558646,0.757446633,-25.92749023,18.56771088,-0.125330406,2.1223158,-0.199997485,0.199996263,-0.000403845,0.087833102,0,0,0,0,0,0,1156,768,192,4,887808,221952,147456,0,147456,170459136,0.75%,1257216,135.584606,15,251658240,67.73%,256,256,256,3840,67.73%,0.00%,4,1,132,5,1,251658240,67.73%,768,256,132,3840,67.73%,2601,0,0,0,0,0,0
104,Mixed_6b.branch7x7_1.conv,ConvNd,"Mixed_6a.Concat, Mixed_6b.branch7x7_1.conv.Parameter",1,768,17,17,128,17,17,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,12.44452381,0.456558646,0.757446633,-24.99427032,28.7318306,-0.044508795,2.128372153,-0.199991971,0.199981704,-0.00015996,0.088141262,0,0,0,0,0,0,1156,768,128,4,887808,147968,98304,0,98304,113639424,0.50%,1134080,100.2040632,15,251658240,45.16%,256,256,256,3840,45.16%,0.00%,4,1,132,5,1,251658240,45.16%,768,256,132,3840,45.16%,1734,0,0,0,0,0,0
107,Mixed_6b.branch7x7_2.conv,ConvNd,"Mixed_6b.branch7x7_1.Threshold, Mixed_6b.branch7x7_2.conv.Parameter",1,128,17,17,128,17,17,1,1,1,7,1,1,1,1,1,1,1,0,3,0,1,0,9.484490395,0.351481047,0.610826967,-10.44116688,11.88662052,0.067889865,1.634390022,-0.199995711,0.199983865,0.000301921,0.088019933,0,0,0,0,0,0,1156,896,128,4,147968,147968,114688,0,114688,132579328,0.58%,410624,322.872818,20,335544320,39.51%,256,256,256,5120,39.51%,-5.64%,4,1,132,5,1,293601280,45.16%,896,256,132,4480,45.16%,2023,0,0,0,0,0,0
110,Mixed_6b.branch7x7_3.conv,ConvNd,"Mixed_6b.branch7x7_2.Threshold, Mixed_6b.branch7x7_3.conv.Parameter",1,128,17,17,192,17,17,1,1,7,1,1,1,1,1,1,1,1,3,0,0,1,0,7.248424053,0.350506538,0.619908021,-9.542490959,11.02395821,-0.087108603,1.64590878,-0.199987903,0.199995726,-0.000279911,0.088070279,0,0,0,0,0,0,1156,896,192,4,147968,221952,172032,0,172032,198868992,0.87%,541952,366.9494568,20,335544320,59.27%,256,256,256,5120,59.27%,-8.47%,4,1,132,5,1,293601280,67.73%,896,256,132,4480,67.73%,3034.5,0,0,0,0,0,0
113,Mixed_6b.branch7x7dbl_1.conv,ConvNd,"Mixed_6a.Concat, Mixed_6b.branch7x7dbl_1.conv.Parameter",1,768,17,17,128,17,17,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,12.44452381,0.456558646,0.757446633,-22.09424782,28.08502197,-0.116606959,2.297196021,-0.199994028,0.199993312,-0.000282928,0.087987661,0,0,0,0,0,0,1156,768,128,4,887808,147968,98304,0,98304,113639424,0.50%,1134080,100.2040632,15,251658240,45.16%,256,256,256,3840,45.16%,0.00%,4,1,132,5,1,251658240,45.16%,768,256,132,3840,45.16%,1734,0,0,0,0,0,0
116,Mixed_6b.branch7x7dbl_2.conv,ConvNd,"Mixed_6b.branch7x7dbl_1.Threshold, Mixed_6b.branch7x7dbl_2.conv.Parameter",1,128,17,17,128,17,17,1,1,7,1,1,1,1,1,1,1,1,3,0,0,1,0,8.904114723,0.350115771,0.603697665,-14.27595615,12.07124901,0.049590968,1.560290306,-0.199999481,0.199969321,0.000238807,0.087791051,0,0,0,0,0,0,1156,896,128,4,147968,147968,114688,0,114688,132579328,0.58%,410624,322.872818,20,335544320,39.51%,256,256,256,5120,39.51%,-5.64%,4,1,132,5,1,293601280,45.16%,896,256,132,4480,45.16%,2023,0,0,0,0,0,0
119,Mixed_6b.branch7x7dbl_3.conv,ConvNd,"Mixed_6b.branch7x7dbl_2.Threshold, Mixed_6b.branch7x7dbl_3.conv.Parameter",1,128,17,17,128,17,17,1,1,1,7,1,1,1,1,1,1,1,0,3,0,1,0,8.558210373,0.35762484,0.612531109,-11.11687851,12.49489975,-0.019178059,1.593599793,-0.199997306,0.19998844,-0.0001048,0.088104704,0,0,0,0,0,0,1156,896,128,4,147968,147968,114688,0,114688,132579328,0.58%,410624,322.872818,20,335544320,39.51%,256,256,256,5120,39.51%,-5.64%,4,1,132,5,1,293601280,45.16%,896,256,132,4480,45.16%,2023,0,0,0,0,0,0
122,Mixed_6b.branch7x7dbl_4.conv,ConvNd,"Mixed_6b.branch7x7dbl_3.Threshold, Mixed_6b.branch7x7dbl_4.conv.Parameter",1,128,17,17,128,17,17,1,1,7,1,1,1,1,1,1,1,1,3,0,0,1,0,7.001076221,0.368770265,0.608142703,-10.39066601,10.96225357,-0.164494477,1.707646783,-0.199994266,0.199970216,-0.000532981,0.088031075,0,0,0,0,0,0,1156,896,128,4,147968,147968,114688,0,114688,132579328,0.58%,410624,322.872818,20,335544320,39.51%,256,256,256,5120,39.51%,-5.64%,4,1,132,5,1,293601280,45.16%,896,256,132,4480,45.16%,2023,0,0,0,0,0,0
125,Mixed_6b.branch7x7dbl_5.conv,ConvNd,"Mixed_6b.branch7x7dbl_4.Threshold, Mixed_6b.branch7x7dbl_5.conv.Parameter",1,128,17,17,192,17,17,1,1,1,7,1,1,1,1,1,1,1,0,3,0,1,0,6.130185604,0.378730426,0.577742909,-8.212444305,9.036898613,-0.147077199,1.673969831,-0.199990422,0.199999467,-0.000486855,0.088051315,0,0,0,0,0,0,1156,896,192,4,147968,221952,172032,0,172032,198868992,0.87%,541952,366.9494568,20,335544320,59.27%,256,256,256,5120,59.27%,-8.47%,4,1,132,5,1,293601280,67.73%,896,256,132,4480,67.73%,3034.5,0,0,0,0,0,0
129,Mixed_6b.branch_pool.conv,ConvNd,"Mixed_6b.branch_pool.conv.AvgPool2d, Mixed_6b.branch_pool.conv.Parameter",1,768,17,17,192,17,17,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,6.8260746,0.387857227,0.444220828,-15.76181221,10.56509686,-0.007651965,1.399049104,-0.199982077,0.199958429,7.7502E-05,0.087949974,0,0,0,0,0,0,1156,768,192,4,887808,221952,147456,0,147456,170459136,0.75%,1257216,135.584606,15,251658240,67.73%,256,256,256,3840,67.73%,0.00%,4,1,132,5,1,251658240,67.73%,768,256,132,3840,67.73%,2601,0,0,0,0,0,0
133,Mixed_6c.branch1x1.conv,ConvNd,"Mixed_6b.Concat, Mixed_6c.branch1x1.conv.Parameter",1,768,17,17,192,17,17,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,9.11783123,0.374720199,0.597674851,-11.78695393,15.44400597,-0.078467902,1.682758842,-0.199999005,0.199997857,-0.000263849,0.087853068,0,0,0,0,0,0,1156,768,192,4,887808,221952,147456,0,147456,170459136,0.75%,1257216,135.584606,15,251658240,67.73%,256,256,256,3840,67.73%,0.00%,4,1,132,5,1,251658240,67.73%,768,256,132,3840,67.73%,2601,0,0,0,0,0,0
136,Mixed_6c.branch7x7_1.conv,ConvNd,"Mixed_6b.Concat, Mixed_6c.branch7x7_1.conv.Parameter",1,768,17,17,160,17,17,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,9.11783123,0.374720199,0.597674851,-16.6493454,16.83966064,0.067866429,1.698601763,-0.199982613,0.199969813,0.000219993,0.088027039,0,0,0,0,0,0,1156,768,160,4,887808,184960,122880,0,122880,142049280,0.62%,1195648,118.8052671,15,251658240,56.45%,256,256,256,3840,56.45%,0.00%,4,1,132,5,1,251658240,56.45%,768,256,132,3840,56.45%,2167.5,0,0,0,0,0,0
139,Mixed_6c.branch7x7_2.conv,ConvNd,"Mixed_6c.branch7x7_1.Threshold, Mixed_6c.branch7x7_2.conv.Parameter",1,160,17,17,160,17,17,1,1,1,7,1,1,1,1,1,1,1,0,3,0,1,0,7.508970261,0.374546634,0.599264217,-11.64781284,11.91792488,-0.075704865,1.922400712,-0.199996963,0.199999467,-0.000231399,0.08803761,0,0,0,0,0,0,1156,1120,160,4,184960,184960,179200,0,179200,207155200,0.91%,549120,377.2494172,25,419430400,49.39%,256,256,256,6400,49.39%,-7.06%,4,1,132,5,1,367001600,56.45%,1120,256,132,5600,56.45%,3160.9375,0,0,0,0,0,0
142,Mixed_6c.branch7x7_3.conv,ConvNd,"Mixed_6c.branch7x7_2.Threshold, Mixed_6c.branch7x7_3.conv.Parameter",1,160,17,17,192,17,17,1,1,7,1,1,1,1,1,1,1,1,3,0,0,1,0,5.946331501,0.381357585,0.590460419,-9.04174614,10.48114014,-0.007016184,1.829603955,-0.199987993,0.199991658,-3.28318E-05,0.088038669,0,0,0,0,0,0,1156,1120,192,4,184960,221952,215040,0,215040,248586240,1.09%,621952,399.6871784,25,419430400,59.27%,256,256,256,6400,59.27%,-8.47%,4,1,132,5,1,367001600,67.73%,1120,256,132,5600,67.73%,3793.125,0,0,0,0,0,0
145,Mixed_6c.branch7x7dbl_1.conv,ConvNd,"Mixed_6b.Concat, Mixed_6c.branch7x7dbl_1.conv.Parameter",1,768,17,17,160,17,17,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,9.11783123,0.374720199,0.597674851,-13.58638668,11.93930149,0.028070614,1.778259622,-0.199988306,0.199985042,9.84376E-05,0.087988353,0,0,0,0,0,0,1156,768,160,4,887808,184960,122880,0,122880,142049280,0.62%,1195648,118.8052671,15,251658240,56.45%,256,256,256,3840,56.45%,0.00%,4,1,132,5,1,251658240,56.45%,768,256,132,3840,56.45%,2167.5,0,0,0,0,0,0
148,Mixed_6c.branch7x7dbl_2.conv,ConvNd,"Mixed_6c.branch7x7dbl_1.Threshold, Mixed_6c.branch7x7dbl_2.conv.Parameter",1,160,17,17,160,17,17,1,1,7,1,1,1,1,1,1,1,1,3,0,0,1,0,7.257172585,0.375007816,0.601840382,-12.61662483,12.31072617,0.087973234,1.939633448,-0.199976712,0.199997768,0.000279744,0.088160091,0,0,0,0,0,0,1156,1120,160,4,184960,184960,179200,0,179200,207155200,0.91%,549120,377.2494172,25,419430400,49.39%,256,256,256,6400,49.39%,-7.06%,4,1,132,5,1,367001600,56.45%,1120,256,132,5600,56.45%,3160.9375,0,0,0,0,0,0
151,Mixed_6c.branch7x7dbl_3.conv,ConvNd,"Mixed_6c.branch7x7dbl_2.Threshold, Mixed_6c.branch7x7dbl_3.conv.Parameter",1,160,17,17,160,17,17,1,1,1,7,1,1,1,1,1,1,1,0,3,0,1,0,6.608144283,0.3823579,0.597454649,-10.93130493,9.312740326,-0.088662364,1.856440303,-0.199984267,0.199995413,-0.00021657,0.087869966,0,0,0,0,0,0,1156,1120,160,4,184960,184960,179200,0,179200,207155200,0.91%,549120,377.2494172,25,419430400,49.39%,256,256,256,6400,49.39%,-7.06%,4,1,132,5,1,367001600,56.45%,1120,256,132,5600,56.45%,3160.9375,0,0,0,0,0,0
154,Mixed_6c.branch7x7dbl_4.conv,ConvNd,"Mixed_6c.branch7x7dbl_3.Threshold, Mixed_6c.branch7x7dbl_4.conv.Parameter",1,160,17,17,160,17,17,1,1,7,1,1,1,1,1,1,1,1,3,0,0,1,0,4.760492802,0.390674799,0.583607966,-9.973365784,9.328745842,-0.014941759,1.930855271,-0.199990734,0.199995682,-4.00991E-05,0.08787766,0,0,0,0,0,0,1156,1120,160,4,184960,184960,179200,0,179200,207155200,0.91%,549120,377.2494172,25,419430400,49.39%,256,256,256,6400,49.39%,-7.06%,4,1,132,5,1,367001600,56.45%,1120,256,132,5600,56.45%,3160.9375,0,0,0,0,0,0
157,Mixed_6c.branch7x7dbl_5.conv,ConvNd,"Mixed_6c.branch7x7dbl_4.Threshold, Mixed_6c.branch7x7dbl_5.conv.Parameter",1,160,17,17,192,17,17,1,1,1,7,1,1,1,1,1,1,1,0,3,0,1,0,4.863874435,0.393011897,0.589208944,-9.115858078,9.934646606,0.038988164,1.964565988,-0.199985787,0.199991286,7.52813E-05,0.088179761,0,0,0,0,0,0,1156,1120,192,4,184960,221952,215040,0,215040,248586240,1.09%,621952,399.6871784,25,419430400,59.27%,256,256,256,6400,59.27%,-8.47%,4,1,132,5,1,367001600,67.73%,1120,256,132,5600,67.73%,3793.125,0,0,0,0,0,0
161,Mixed_6c.branch_pool.conv,ConvNd,"Mixed_6c.branch_pool.conv.AvgPool2d, Mixed_6c.branch_pool.conv.Parameter",1,768,17,17,192,17,17,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,4.20699358,0.337425963,0.353761065,-6.601755619,6.708081722,-0.146728457,1.199995657,-0.199994773,0.199992388,-0.000546176,0.088079336,0,0,0,0,0,0,1156,768,192,4,887808,221952,147456,0,147456,170459136,0.75%,1257216,135.584606,15,251658240,67.73%,256,256,256,3840,67.73%,0.00%,4,1,132,5,1,251658240,67.73%,768,256,132,3840,67.73%,2601,0,0,0,0,0,0
165,Mixed_6d.branch1x1.conv,ConvNd,"Mixed_6c.Concat, Mixed_6d.branch1x1.conv.Parameter",1,768,17,17,192,17,17,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,6.875239849,0.389972326,0.586838065,-12.21870518,8.510674477,-0.111371285,1.691992611,-0.199982151,0.19997716,-0.000375393,0.088110033,0,0,0,0,0,0,1156,768,192,4,887808,221952,147456,0,147456,170459136,0.75%,1257216,135.584606,15,251658240,67.73%,256,256,256,3840,67.73%,0.00%,4,1,132,5,1,251658240,67.73%,768,256,132,3840,67.73%,2601,0,0,0,0,0,0
