num,module,op,requires,B_mutiplier,C,H_I,W_I,K,H_O,W_O,T_I,T_O,kH,kW,kT,dH,dW,dT,dilationH,dilationW,dilationT,padH,padW,padT,groups,InputMinVal,InputMaxVal,InputMeanVal,InputStdVal,OutputMinVal,OutputMaxVal,OutputMeanVal,OutputStdVal,KernelMinVal,KernelMaxVal,KernelMeanVal,KernelStdVal,BiasMinVal,BiasMaxVal,BiasMeanVal,BiasStdVal,AddBias,isFilter,DimBHW,DimCFilterSquare,DimK,B,InputSize,OutputSize,Weights,Biases,Params,MACs,RATIO_MACs_TOTALMACs,MEM,RATIO_COMPUTE_MEM,SI_NumAccumSess,SI_ActualCompute,SI_CompUtil,SI_ClocksToComputeAccumSess,SI_ClocksToBringNewChunkOfB,SI_MMEClocksPerAccSession,SI_TotalMMEClocks,SI_LayerUtil,SI_IP_OP_diff,NumFullUOWH,NumPartialUOWH,HeightOfPartialUOW,NumUOWH,NumUOWW,ActualMACs,ComputeUtilization,ClocksToComputeUOW,ClocksToDumpFullUOW,ClocksToDumpPartialUOW,TotalMMEClocks,LayerUtil,IdealClocksNoSparsity,FilterClocks,PoolingOps,BatchNormOps,StochasticOps,NonLinearOps,AddOps
114,block2.layer.9.conv1,ConvNd,"block2.layer.9.relu.Threshold, block2.layer.9.conv1.Parameter",1,416,28,28,128,28,28,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,10.06185818,0.310912471,0.645322508,-15.2865963,18.79291725,0.001415794,1.76250749,-0.497003764,0.550486922,-8.42549E-06,0.125496748,0,0,0,0,0,0,3136,416,128,4,1304576,401408,53248,0,53248,166985728,1.24%,1759232,94.91967404,26,436207616,38.28%,256,256,256,6656,38.28%,-8.83%,12,1,64,13,1,354418688,47.12%,416,256,64,5408,47.12%,2548,0,0,0,0,0,0
117,block2.layer.9.conv2,ConvNd,"block2.layer.9.relu.Threshold, block2.layer.9.conv2.Parameter",1,128,28,28,32,28,28,1,1,3,3,1,1,1,1,1,1,1,1,1,0,1,0,7.749351025,0.321284712,0.615086538,-11.76110268,12.46278572,0.198133952,1.840570574,-0.367418975,0.33742857,0.000611499,0.083397617,0,0,0,0,0,0,3136,1152,32,4,401408,100352,36864,0,36864,115605504,0.86%,538624,214.6311787,65,1090519040,10.60%,256,256,256,16640,10.60%,-1.18%,12,1,64,13,1,981467136,11.78%,1152,256,64,14976,11.78%,1764,0,0,0,0,0,0
121,block2.layer.10.conv1,ConvNd,"block2.layer.10.relu.Threshold, block2.layer.10.conv1.Parameter",1,448,28,28,128,28,28,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,10.06185818,0.312609478,0.645106546,-16.52291489,15.11203575,0.075059501,1.814054741,-0.540636897,0.562676966,0.000639463,0.124463665,0,0,0,0,0,0,3136,448,128,4,1404928,401408,57344,0,57344,179830784,1.34%,1863680,96.49230769,26,436207616,41.23%,256,256,256,6656,41.23%,-5.89%,12,1,64,13,1,381681664,47.12%,448,256,64,5824,47.12%,2744,0,0,0,0,0,0
124,block2.layer.10.conv2,ConvNd,"block2.layer.10.relu.Threshold, block2.layer.10.conv2.Parameter",1,128,28,28,32,28,28,1,1,3,3,1,1,1,1,1,1,1,1,1,0,1,0,9.521716118,0.322800729,0.628186376,-16.30695724,10.26180553,0.011664712,1.856437744,-0.34507218,0.312978864,0.000157206,0.083769181,0,0,0,0,0,0,3136,1152,32,4,401408,100352,36864,0,36864,115605504,0.86%,538624,214.6311787,65,1090519040,10.60%,256,256,256,16640,10.60%,-1.18%,12,1,64,13,1,981467136,11.78%,1152,256,64,14976,11.78%,1764,0,0,0,0,0,0
128,block2.layer.11.conv1,ConvNd,"block2.layer.11.relu.Threshold, block2.layer.11.conv1.Parameter",1,480,28,28,128,28,28,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,10.06185818,0.313788373,0.643656358,-17.26089859,16.52705193,-0.05932231,1.974515836,-0.580576122,0.582464576,-0.000345147,0.125357736,0,0,0,0,0,0,3136,480,128,4,1505280,401408,61440,0,61440,192675840,1.43%,1968128,97.89802289,26,436207616,44.17%,256,256,256,6656,44.17%,-2.94%,12,1,64,13,1,408944640,47.12%,480,256,64,6240,47.12%,2940,0,0,0,0,0,0
131,block2.layer.11.conv2,ConvNd,"block2.layer.11.relu.Threshold, block2.layer.11.conv2.Parameter",1,128,28,28,32,28,28,1,1,3,3,1,1,1,1,1,1,1,1,1,0,1,0,8.101209641,0.328933018,0.613395011,-16.26086617,11.98273182,-0.022323825,1.915905871,-0.413136959,0.417890817,-8.97223E-05,0.083767014,0,0,0,0,0,0,3136,1152,32,4,401408,100352,36864,0,36864,115605504,0.86%,538624,214.6311787,65,1090519040,10.60%,256,256,256,16640,10.60%,-1.18%,12,1,64,13,1,981467136,11.78%,1152,256,64,14976,11.78%,1764,0,0,0,0,0,0
135,trans2.conv1,ConvNd,"trans2.relu.Threshold, trans2.conv1.Parameter",1,512,28,28,256,28,28,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,10.06185818,0.315500158,0.643050914,-13.17307949,13.19282341,0.000108271,1.429354146,-0.364480674,0.385359466,-4.05675E-05,0.088381353,0,0,0,0,0,0,3136,512,256,4,1605632,802816,131072,0,131072,411041792,3.06%,2539520,161.8580645,26,436207616,94.23%,256,256,256,6656,94.23%,0.00%,12,1,64,13,1,436207616,94.23%,512,256,64,6656,94.23%,6272,0,0,0,0,0,0
139,block3.layer.0.conv1,ConvNd,"block3.layer.0.relu.Threshold, block3.layer.0.conv1.Parameter",1,256,14,14,128,14,14,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,6.401127815,0.356139227,0.606383975,-10.12767696,8.614880562,-0.08425956,1.384448234,-0.527874231,0.483953059,-0.000978427,0.125499301,0,0,0,0,0,0,784,256,128,4,200704,100352,32768,0,32768,25690112,0.19%,333824,76.95705521,4,67108864,38.28%,256,256,256,1024,38.28%,0.00%,3,1,16,4,1,67108864,38.28%,256,256,16,1024,38.28%,392,0,0,0,0,0,0
142,block3.layer.0.conv2,ConvNd,"block3.layer.0.relu.Threshold, block3.layer.0.conv2.Parameter",1,128,14,14,32,14,14,1,1,3,3,1,1,1,1,1,1,1,1,1,0,1,0,6.923252106,0.355341539,0.593201125,-9.400730133,8.439183235,-0.065770859,1.617721483,-0.370988876,0.328282535,-0.00017818,0.083585107,0,0,0,0,0,0,784,1152,32,4,100352,25088,36864,0,36864,28901376,0.22%,162304,178.0694006,20,335544320,8.61%,256,256,256,5120,8.61%,-0.96%,3,1,16,4,1,301989888,9.57%,1152,256,16,4608,9.57%,441,0,0,0,0,0,0
146,block3.layer.1.conv1,ConvNd,"block3.layer.1.relu.Threshold, block3.layer.1.conv1.Parameter",1,288,14,14,128,14,14,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,6.401127815,0.35775772,0.606642361,-9.473024368,11.36379051,-0.078159863,1.554267195,-0.601186156,0.478590876,-0.000772257,0.124315243,0,0,0,0,0,0,784,288,128,4,225792,100352,36864,0,36864,28901376,0.22%,363008,79.61636107,8,134217728,21.53%,256,256,256,2048,21.53%,-16.75%,3,1,16,4,1,75497472,38.28%,288,256,16,1152,38.28%,441,0,0,0,0,0,0
149,block3.layer.1.conv2,ConvNd,"block3.layer.1.relu.Threshold, block3.layer.1.conv2.Parameter",1,128,14,14,32,14,14,1,1,3,3,1,1,1,1,1,1,1,1,1,0,1,0,5.98643446,0.35922796,0.590711118,-6.990584373,11.7847023,0.543346526,1.745058507,-0.337202668,0.354810685,0.001385529,0.083609411,0,0,0,0,0,0,784,1152,32,4,100352,25088,36864,0,36864,28901376,0.22%,162304,178.0694006,20,335544320,8.61%,256,256,256,5120,8.61%,-0.96%,3,1,16,4,1,301989888,9.57%,1152,256,16,4608,9.57%,441,0,0,0,0,0,0
153,block3.layer.2.conv1,ConvNd,"block3.layer.2.relu.Threshold, block3.layer.2.conv1.Parameter",1,320,14,14,128,14,14,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,6.401127815,0.359344372,0.609341699,-10.00013161,11.99463081,-0.006213064,1.586715117,-0.546836555,0.552644014,-2.14074E-05,0.124893526,0,0,0,0,0,0,784,320,128,4,250880,100352,40960,0,40960,32112640,0.24%,392192,81.87989556,8,134217728,23.93%,256,256,256,2048,23.93%,-14.36%,3,1,16,4,1,83886080,38.28%,320,256,16,1280,38.28%,490,0,0,0,0,0,0
156,block3.layer.2.conv2,ConvNd,"block3.layer.2.relu.Threshold, block3.layer.2.conv2.Parameter",1,128,14,14,32,14,14,1,1,3,3,1,1,1,1,1,1,1,1,1,0,1,0,6.059481621,0.35967137,0.593527342,-7.67321682,8.809521675,0.16391611,1.7191113,-0.360500336,0.343424737,0.000554549,0.083164096,0,0,0,0,0,0,784,1152,32,4,100352,25088,36864,0,36864,28901376,0.22%,162304,178.0694006,20,335544320,8.61%,256,256,256,5120,8.61%,-0.96%,3,1,16,4,1,301989888,9.57%,1152,256,16,4608,9.57%,441,0,0,0,0,0,0
160,block3.layer.3.conv1,ConvNd,"block3.layer.3.relu.Threshold, block3.layer.3.conv1.Parameter",1,352,14,14,128,14,14,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,6.401127815,0.360921574,0.607543686,-10.64959621,10.69105721,0.00701916,1.740282924,-0.497099549,0.537197649,0.00010292,0.124873638,0,0,0,0,0,0,784,352,128,4,275968,100352,45056,0,45056,35323904,0.26%,421376,83.82989064,8,134217728,26.32%,256,256,256,2048,26.32%,-11.96%,3,1,16,4,1,92274688,38.28%,352,256,16,1408,38.28%,539,0,0,0,0,0,0
163,block3.layer.3.conv2,ConvNd,"block3.layer.3.relu.Threshold, block3.layer.3.conv2.Parameter",1,128,14,14,32,14,14,1,1,3,3,1,1,1,1,1,1,1,1,1,0,1,0,6.079337597,0.361502319,0.573764555,-8.293613434,6.870904446,-0.092030723,1.616888294,-0.340943545,0.352434516,-0.000193737,0.083442108,0,0,0,0,0,0,784,1152,32,4,100352,25088,36864,0,36864,28901376,0.22%,162304,178.0694006,20,335544320,8.61%,256,256,256,5120,8.61%,-0.96%,3,1,16,4,1,301989888,9.57%,1152,256,16,4608,9.57%,441,0,0,0,0,0,0
167,block3.layer.4.conv1,ConvNd,"block3.layer.4.relu.Threshold, block3.layer.4.conv1.Parameter",1,384,14,14,128,14,14,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,6.401127815,0.362438995,0.604104487,-9.761250496,11.72256756,-0.060412811,1.708227865,-0.479372114,0.499631971,-0.000381981,0.124221457,0,0,0,0,0,0,784,384,128,4,301056,100352,49152,0,49152,38535168,0.29%,450560,85.52727273,8,134217728,28.71%,256,256,256,2048,28.71%,-9.57%,3,1,16,4,1,100663296,38.28%,384,256,16,1536,38.28%,588,0,0,0,0,0,0
170,block3.layer.4.conv2,ConvNd,"block3.layer.4.relu.Threshold, block3.layer.4.conv2.Parameter",1,128,14,14,32,14,14,1,1,3,3,1,1,1,1,1,1,1,1,1,0,1,0,6.504796982,0.36837137,0.606400216,-8.94970417,9.498746872,0.085095738,1.838988232,-0.338311762,0.311315954,0.000224985,0.083415566,0,0,0,0,0,0,784,1152,32,4,100352,25088,36864,0,36864,28901376,0.22%,162304,178.0694006,20,335544320,8.61%,256,256,256,5120,8.61%,-0.96%,3,1,16,4,1,301989888,9.57%,1152,256,16,4608,9.57%,441,0,0,0,0,0,0
174,block3.layer.5.conv1,ConvNd,"block3.layer.5.relu.Threshold, block3.layer.5.conv1.Parameter",1,416,14,14,128,14,14,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,6.401127815,0.363960033,0.603055607,-8.968867302,12.23438263,0.152476066,1.84342867,-0.548498571,0.559195697,0.001074495,0.124955916,0,0,0,0,0,0,784,416,128,4,326144,100352,53248,0,53248,41746432,0.31%,479744,87.01814301,8,134217728,31.10%,256,256,256,2048,31.10%,-7.18%,3,1,16,4,1,109051904,38.28%,416,256,16,1664,38.28%,637,0,0,0,0,0,0
177,block3.layer.5.conv2,ConvNd,"block3.layer.5.relu.Threshold, block3.layer.5.conv2.Parameter",1,128,14,14,32,14,14,1,1,3,3,1,1,1,1,1,1,1,1,1,0,1,0,7.080915451,0.365855271,0.632377123,-8.71922493,10.25460243,-0.142967299,1.735026957,-0.299054176,0.378521889,-0.000248627,0.083228553,0,0,0,0,0,0,784,1152,32,4,100352,25088,36864,0,36864,28901376,0.22%,162304,178.0694006,20,335544320,8.61%,256,256,256,5120,8.61%,-0.96%,3,1,16,4,1,301989888,9.57%,1152,256,16,4608,9.57%,441,0,0,0,0,0,0
181,block3.layer.6.conv1,ConvNd,"block3.layer.6.relu.Threshold, block3.layer.6.conv1.Parameter",1,448,14,14,128,14,14,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,6.401127815,0.365088761,0.60344696,-14.44652748,14.47234154,-0.081073471,1.824021108,-0.543049276,0.542974055,-0.000568336,0.124566078,0,0,0,0,0,0,784,448,128,4,351232,100352,57344,0,57344,44957696,0.33%,508928,88.33802817,8,134217728,33.50%,256,256,256,2048,33.50%,-4.79%,3,1,16,4,1,117440512,38.28%,448,256,16,1792,38.28%,686,0,0,0,0,0,0
184,block3.layer.6.conv2,ConvNd,"block3.layer.6.relu.Threshold, block3.layer.6.conv2.Parameter",1,128,14,14,32,14,14,1,1,3,3,1,1,1,1,1,1,1,1,1,0,1,0,6.420605659,0.36914535,0.602266118,-7.618319511,8.627397537,0.19351785,1.762578075,-0.368347973,0.408103406,0.00047308,0.083916096,0,0,0,0,0,0,784,1152,32,4,100352,25088,36864,0,36864,28901376,0.22%,162304,178.0694006,20,335544320,8.61%,256,256,256,5120,8.61%,-0.96%,3,1,16,4,1,301989888,9.57%,1152,256,16,4608,9.57%,441,0,0,0,0,0,0
188,block3.layer.7.conv1,ConvNd,"block3.layer.7.relu.Threshold, block3.layer.7.conv1.Parameter",1,480,14,14,128,14,14,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,6.401127815,0.366009445,0.6037242,-11.54708099,11.80081463,0.12258069,1.958912485,-0.498367578,0.571706533,0.000751235,0.125103407,0,0,0,0,0,0,784,480,128,4,376320,100352,61440,0,61440,48168960,0.36%,538112,89.51474786,8,134217728,35.89%,256,256,256,2048,35.89%,-2.39%,3,1,16,4,1,125829120,38.28%,480,256,16,1920,38.28%,735,0,0,0,0,0,0
191,block3.layer.7.conv2,ConvNd,"block3.layer.7.relu.Threshold, block3.layer.7.conv2.Parameter",1,128,14,14,32,14,14,1,1,3,3,1,1,1,1,1,1,1,1,1,0,1,0,5.399532795,0.367884343,0.595127156,-9.289588928,9.756402016,0.013616527,1.853120321,-0.329766095,0.39526695,-1.72324E-05,0.083223379,0,0,0,0,0,0,784,1152,32,4,100352,25088,36864,0,36864,28901376,0.22%,162304,178.0694006,20,335544320,8.61%,256,256,256,5120,8.61%,-0.96%,3,1,16,4,1,301989888,9.57%,1152,256,16,4608,9.57%,441,0,0,0,0,0,0
195,block3.layer.8.conv1,ConvNd,"block3.layer.8.relu.Threshold, block3.layer.8.conv1.Parameter",1,512,14,14,128,14,14,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,6.401127815,0.367010919,0.602995372,-11.99700069,13.9800148,0.10573742,2.004909264,-0.51824832,0.533819556,0.000452936,0.125230413,0,0,0,0,0,0,784,512,128,4,401408,100352,65536,0,65536,51380224,0.38%,567296,90.57039711,8,134217728,38.28%,256,256,256,2048,38.28%,0.00%,3,1,16,4,1,134217728,38.28%,512,256,16,2048,38.28%,784,0,0,0,0,0,0
198,block3.layer.8.conv2,ConvNd,"block3.layer.8.relu.Threshold, block3.layer.8.conv2.Parameter",1,128,14,14,32,14,14,1,1,3,3,1,1,1,1,1,1,1,1,1,0,1,0,5.538060188,0.366838305,0.607808083,-9.997413635,7.679037094,0.171142792,1.768455274,-0.32525456,0.334430754,0.000409555,0.083540971,0,0,0,0,0,0,784,1152,32,4,100352,25088,36864,0,36864,28901376,0.22%,162304,178.0694006,20,335544320,8.61%,256,256,256,5120,8.61%,-0.96%,3,1,16,4,1,301989888,9.57%,1152,256,16,4608,9.57%,441,0,0,0,0,0,0
202,block3.layer.9.conv1,ConvNd,"block3.layer.9.relu.Threshold, block3.layer.9.conv1.Parameter",1,544,14,14,128,14,14,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,6.401127815,0.367248552,0.601734034,-9.943689346,11.20573711,0.06787014,2.078465577,-0.5782938,0.563770413,0.000339057,0.125007418,0,0,0,0,0,0,784,544,128,4,426496,100352,69632,0,69632,54591488,0.41%,596480,91.52274678,12,201326592,27.12%,256,256,256,3072,27.12%,-11.17%,3,1,16,4,1,142606336,38.28%,544,256,16,2176,38.28%,833,0,0,0,0,0,0
205,block3.layer.9.conv2,ConvNd,"block3.layer.9.relu.Threshold, block3.layer.9.conv2.Parameter",1,128,14,14,32,14,14,1,1,3,3,1,1,1,1,1,1,1,1,1,0,1,0,5.379012108,0.372809189,0.603862243,-10.76473141,9.094005585,0.06010694,1.784000357,-0.348457992,0.340346515,0.000270378,0.083381028,0,0,0,0,0,0,784,1152,32,4,100352,25088,36864,0,36864,28901376,0.22%,162304,178.0694006,20,335544320,8.61%,256,256,256,5120,8.61%,-0.96%,3,1,16,4,1,301989888,9.57%,1152,256,16,4608,9.57%,441,0,0,0,0,0,0
209,block3.layer.10.conv1,ConvNd,"block3.layer.10.relu.Threshold, block3.layer.10.conv1.Parameter",1,576,14,14,128,14,14,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,6.401127815,0.367976105,0.603866938,-11.27818298,13.01269341,0.101543944,2.044958475,-0.558430672,0.541717052,0.000470586,0.124392076,0,0,0,0,0,0,784,576,128,4,451584,100352,73728,0,73728,57802752,0.43%,625664,92.38625205,12,201326592,28.71%,256,256,256,3072,28.71%,-9.57%,3,1,16,4,1,150994944,38.28%,576,256,16,2304,38.28%,882,0,0,0,0,0,0
212,block3.layer.10.conv2,ConvNd,"block3.layer.10.relu.Threshold, block3.layer.10.conv2.Parameter",1,128,14,14,32,14,14,1,1,3,3,1,1,1,1,1,1,1,1,1,0,1,0,5.53002739,0.373291407,0.605223897,-10.02384853,8.438865662,-0.074393005,1.726498277,-0.314793766,0.361919254,-0.000221,0.083033982,0,0,0,0,0,0,784,1152,32,4,100352,25088,36864,0,36864,28901376,0.22%,162304,178.0694006,20,335544320,8.61%,256,256,256,5120,8.61%,-0.96%,3,1,16,4,1,301989888,9.57%,1152,256,16,4608,9.57%,441,0,0,0,0,0,0
216,block3.layer.11.conv1,ConvNd,"block3.layer.11.relu.Threshold, block3.layer.11.conv1.Parameter",1,608,14,14,128,14,14,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,6.401127815,0.368444001,0.604774254,-11.26989651,13.59870338,0.026163664,2.188179348,-0.543924391,0.535551548,0.000132043,0.125216809,0,0,0,0,0,0,784,608,128,4,476672,100352,77824,0,77824,61014016,0.45%,654848,93.17279124,12,201326592,30.31%,256,256,256,3072,30.31%,-7.98%,3,1,16,4,1,159383552,38.28%,608,256,16,2432,38.28%,931,0,0,0,0,0,0
219,block3.layer.11.conv2,ConvNd,"block3.layer.11.relu.Threshold, block3.layer.11.conv2.Parameter",1,128,14,14,32,14,14,1,1,3,3,1,1,1,1,1,1,1,1,1,0,1,0,5.683364868,0.374912788,0.606624549,-8.391145706,8.888661385,-0.128747778,1.720169282,-0.356508374,0.363577098,-0.000359587,0.08372228,0,0,0,0,0,0,784,1152,32,4,100352,25088,36864,0,36864,28901376,0.22%,162304,178.0694006,20,335544320,8.61%,256,256,256,5120,8.61%,-0.96%,3,1,16,4,1,301989888,9.57%,1152,256,16,4608,9.57%,441,0,0,0,0,0,0
223,block3.layer.12.conv1,ConvNd,"block3.layer.12.relu.Threshold, block3.layer.12.conv1.Parameter",1,640,14,14,128,14,14,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,6.401127815,0.368674729,0.604939736,-13.37771606,12.49587059,-0.031720692,2.27515742,-0.547586918,0.57447964,-0.000107409,0.124523653,0,0,0,0,0,0,784,640,128,4,501760,100352,81920,0,81920,64225280,0.48%,684032,93.89221557,12,201326592,31.90%,256,256,256,3072,31.90%,-6.38%,3,1,16,4,1,167772160,38.28%,640,256,16,2560,38.28%,980,0,0,0,0,0,0
226,block3.layer.12.conv2,ConvNd,"block3.layer.12.relu.Threshold, block3.layer.12.conv2.Parameter",1,128,14,14,32,14,14,1,1,3,3,1,1,1,1,1,1,1,1,1,0,1,0,6.038829327,0.374434593,0.592277714,-7.878059387,11.95656681,0.370087553,1.77228273,-0.320788205,0.330815703,0.000952382,0.083212864,0,0,0,0,0,0,784,1152,32,4,100352,25088,36864,0,36864,28901376,0.22%,162304,178.0694006,20,335544320,8.61%,256,256,256,5120,8.61%,-0.96%,3,1,16,4,1,301989888,9.57%,1152,256,16,4608,9.57%,441,0,0,0,0,0,0
230,block3.layer.13.conv1,ConvNd,"block3.layer.13.relu.Threshold, block3.layer.13.conv1.Parameter",1,672,14,14,128,14,14,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,7.242261887,0.369107493,0.605744416,-18.04776192,12.86395836,-0.126043499,2.301631009,-0.60609889,0.545122743,-0.000486314,0.125137581,0,0,0,0,0,0,784,672,128,4,526848,100352,86016,0,86016,67436544,0.50%,713216,94.55276382,12,201326592,33.50%,256,256,256,3072,33.50%,-4.79%,3,1,16,4,1,176160768,38.28%,672,256,16,2688,38.28%,1029,0,0,0,0,0,0
233,block3.layer.13.conv2,ConvNd,"block3.layer.13.relu.Threshold, block3.layer.13.conv2.Parameter",1,128,14,14,32,14,14,1,1,3,3,1,1,1,1,1,1,1,1,1,0,1,0,5.157212257,0.375335461,0.592416459,-8.51101017,8.323915482,-0.052131645,1.848282146,-0.359937757,0.359258085,-0.000278323,0.083735736,0,0,0,0,0,0,784,1152,32,4,100352,25088,36864,0,36864,28901376,0.22%,162304,178.0694006,20,335544320,8.61%,256,256,256,5120,8.61%,-0.96%,3,1,16,4,1,301989888,9.57%,1152,256,16,4608,9.57%,441,0,0,0,0,0,0
237,block3.layer.14.conv1,ConvNd,"block3.layer.14.relu.Threshold, block3.layer.14.conv1.Parameter",1,704,14,14,128,14,14,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,7.242261887,0.369675627,0.605192532,-13.29406929,12.22253609,0.11505274,2.310379193,-0.542980433,0.518916547,0.000428489,0.125166581,0,0,0,0,0,0,784,704,128,4,551936,100352,90112,0,90112,70647808,0.53%,742400,95.16137931,12,201326592,35.09%,256,256,256,3072,35.09%,-3.19%,3,1,16,4,1,184549376,38.28%,704,256,16,2816,38.28%,1078,0,0,0,0,0,0
240,block3.layer.14.conv2,ConvNd,"block3.layer.14.relu.Threshold, block3.layer.14.conv2.Parameter",1,128,14,14,32,14,14,1,1,3,3,1,1,1,1,1,1,1,1,1,0,1,0,5.740828514,0.376596598,0.606109579,-7.939209938,9.927814484,0.282198192,1.81609782,-0.37116614,0.335911781,0.000792589,0.083614027,0,0,0,0,0,0,784,1152,32,4,100352,25088,36864,0,36864,28901376,0.22%,162304,178.0694006,20,335544320,8.61%,256,256,256,5120,8.61%,-0.96%,3,1,16,4,1,301989888,9.57%,1152,256,16,4608,9.57%,441,0,0,0,0,0,0
244,block3.layer.15.conv1,ConvNd,"block3.layer.15.relu.Threshold, block3.layer.15.conv1.Parameter",1,736,14,14,128,14,14,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,7.242261887,0.370360172,0.605722271,-14.07014084,14.6758337,0.129480248,2.433271751,-0.681817532,0.54348582,0.000482097,0.125177249,0,0,0,0,0,0,784,736,128,4,577024,100352,94208,0,94208,73859072,0.55%,771584,95.72395488,12,201326592,36.69%,256,256,256,3072,36.69%,-1.60%,3,1,16,4,1,192937984,38.28%,736,256,16,2944,38.28%,1127,0,0,0,0,0,0
247,block3.layer.15.conv2,ConvNd,"block3.layer.15.relu.Threshold, block3.layer.15.conv2.Parameter",1,128,14,14,32,14,14,1,1,3,3,1,1,1,1,1,1,1,1,1,0,1,0,5.43692255,0.372576246,0.602711208,-7.9248209,9.200595856,0.245080977,1.733074587,-0.425064504,0.349033773,0.000689769,0.083605661,0,0,0,0,0,0,784,1152,32,4,100352,25088,36864,0,36864,28901376,0.22%,162304,178.0694006,20,335544320,8.61%,256,256,256,5120,8.61%,-0.96%,3,1,16,4,1,301989888,9.57%,1152,256,16,4608,9.57%,441,0,0,0,0,0,0
251,block3.layer.16.conv1,ConvNd,"block3.layer.16.relu.Threshold, block3.layer.16.conv1.Parameter",1,768,14,14,128,14,14,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,7.242261887,0.371038696,0.605665717,-14.46196365,14.75010586,-0.023991938,2.55280117,-0.514883697,0.543208778,-0.00012539,0.124926514,0,0,0,0,0,0,784,768,128,4,602112,100352,98304,0,98304,77070336,0.57%,800768,96.2455243,12,201326592,38.28%,256,256,256,3072,38.28%,0.00%,3,1,16,4,1,201326592,38.28%,768,256,16,3072,38.28%,1176,0,0,0,0,0,0
254,block3.layer.16.conv2,ConvNd,"block3.layer.16.relu.Threshold, block3.layer.16.conv2.Parameter",1,128,14,14,32,14,14,1,1,3,3,1,1,1,1,1,1,1,1,1,0,1,0,5.350964069,0.381272747,0.578815054,-6.810264111,10.09607315,-0.130644359,1.770802527,-0.371608257,0.370216787,-0.000371399,0.083624094,0,0,0,0,0,0,784,1152,32,4,100352,25088,36864,0,36864,28901376,0.22%,162304,178.0694006,20,335544320,8.61%,256,256,256,5120,8.61%,-0.96%,3,1,16,4,1,301989888,9.57%,1152,256,16,4608,9.57%,441,0,0,0,0,0,0
258,block3.layer.17.conv1,ConvNd,"block3.layer.17.relu.Threshold, block3.layer.17.conv1.Parameter",1,800,14,14,128,14,14,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,7.242261887,0.371571778,0.605066898,-13.42167473,13.11015701,-0.141475101,2.421177577,-0.535070181,0.520490825,-0.000470571,0.125020729,0,0,0,0,0,0,784,800,128,4,627200,100352,102400,0,102400,80281600,0.60%,829952,96.73041333,16,268435456,29.91%,256,256,256,4096,29.91%,-8.37%,3,1,16,4,1,209715200,38.28%,800,256,16,3200,38.28%,1225,0,0,0,0,0,0
261,block3.layer.17.conv2,ConvNd,"block3.layer.17.relu.Threshold, block3.layer.17.conv2.Parameter",1,128,14,14,32,14,14,1,1,3,3,1,1,1,1,1,1,1,1,1,0,1,0,5.858128548,0.373172928,0.597745261,-8.146595955,8.737916946,-0.193475545,1.772595172,-0.332595736,0.352100641,-0.000634996,0.083828627,0,0,0,0,0,0,784,1152,32,4,100352,25088,36864,0,36864,28901376,0.22%,162304,178.0694006,20,335544320,8.61%,256,256,256,5120,8.61%,-0.96%,3,1,16,4,1,301989888,9.57%,1152,256,16,4608,9.57%,441,0,0,0,0,0,0
265,block3.layer.18.conv1,ConvNd,"block3.layer.18.relu.Threshold, block3.layer.18.conv1.Parameter",1,832,14,14,128,14,14,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,7.242261887,0.371922746,0.604575533,-16.15925026,13.27732372,-0.014790824,2.660180719,-0.582072914,0.607076705,3.58506E-05,0.125141414,0,0,0,0,0,0,784,832,128,4,652288,100352,106496,0,106496,83492864,0.62%,859136,97.18235995,16,268435456,31.10%,256,256,256,4096,31.10%,-7.18%,3,1,16,4,1,218103808,38.28%,832,256,16,3328,38.28%,1274,0,0,0,0,0,0
